The data below was generated for educational purpose and does not contain sensitive information.,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
ID,Major,HighSchoolGPA,SATScores,AppliedtoanotherUC,AdmittedtoanotherUC,FirstGeneration,Gender,TotalHSHonorsCoursesTaken,MathPlacementScore,FirstMathClassGrade,@1stSemesterGPA,Retained1stYear,Graduated
100590,Mechanical Engineering,3.63,930,Yes,Yes,Yes,F,8,6,A,2.25,Y,Yes
120922,Mechanical Engineering,3.65,1000,Yes,Yes,No,F,0,8,A+,2.25,Y,No
274640,Mechanical Engineering,3.11,1000,Yes,No,Yes,F,0,5,B-,2.25,Y,No
148328,Mechanical Engineering,2.86,1060,Yes,No,Yes,F,7,9,C+,2.25,Y,Yes
143616,Mechanical Engineering,2.85,1070,Yes,Yes,Yes,F,6,3,D,2.25,Y,Yes
65188,Mechanical Engineering,3.22,1240,Yes,Yes,Yes,F,6,3,D,2.25,Y,Yes
149168,Mechanical Engineering,3.68,930,Yes,Yes,Yes,F,10,4,A+,2.28,Y,No
113356,Mechanical Engineering,3.64,710,Yes,Yes,No,F,0,6,C-,2.3,N,No
141222,Mechanical Engineering,3.66,800,No,No,Yes,F,0,9,C+,2.3,N,No
174980,Mechanical Engineering,3.7,840,Yes,Yes,No,M,14,4,D-,2.3,N,No
222398,Mechanical Engineering,3.75,880,Yes,Yes,No,F,8,4,D-,2.3,N,No
251852,Mechanical Engineering,3.78,1180,Yes,Yes,No,M,8,9,A+,2.3,Y,No
84210,Mechanical Engineering,3.61,1140,Yes,No,Yes,F,12,9,A+,2.3,Y,Yes
106022,Mechanical Engineering,3.63,1070,Yes,Yes,No,F,0,3,D,2.3,Y,Yes
97452,Mechanical Engineering,3.62,930,Yes,Yes,Yes,M,0,4,D+,2.34,N,No
177076,Mechanical Engineering,3.7,690,Yes,Yes,No,M,0,9,D-,2.37,N,No
67360,Mechanical Engineering,3.6,920,Yes,Yes,Yes,M,0,9,A+,2.5,Y,No
150974,Mechanical Engineering,3.68,920,No,No,Yes,F,4,9,A+,2.5,Y,No
66410,Mechanical Engineering,3.6,950,Yes,Yes,No,M,10,7,B+,2.5,Y,No
191124,Mechanical Engineering,3.72,870,No,No,Yes,M,0,9,D,2.5,Y,No
76598,Mechanical Engineering,3.6,1110,Yes,Yes,No,M,8,7,C-,2.5,Y,Yes
189988,Mechanical Engineering,3.72,1040,Yes,Yes,Yes,M,0,9,D,2.5,Y,Yes
46406,Mechanical Engineering,3.59,1140,Yes,Yes,No,F,0,4,F,2.53,Y,No
68684,Mechanical Engineering,3.6,870,Yes,Yes,No,F,0,4,F,2.56,N,No
181260,Mechanical Engineering,2.95,1120,Yes,No,No,F,7,10,A+,2.58,Y,Yes
78336,Mechanical Engineering,3.6,810,Yes,Yes,Yes,M,12,10,B-,2.6,N,No
114208,Mechanical Engineering,3.64,940,Yes,Yes,Yes,F,0,4,C-,2.6,N,No
68336,Mechanical Engineering,3.6,1020,Yes,Yes,Yes,M,0,4,C-,2.6,N,No
113390,Mechanical Engineering,3.64,1020,Yes,No,Yes,F,0,4,C-,2.6,N,No
113156,Mechanical Engineering,3.64,760,No,No,No,F,0,4,F,2.6,N,No
65780,Mechanical Engineering,3.59,970,Yes,No,No,M,7,10,A+,2.6,Y,Yes
78358,Mechanical Engineering,3.6,1110,Yes,Yes,Yes,F,17,10,A+,2.6,Y,Yes
154258,Mechanical Engineering,3.68,1130,Yes,Yes,No,F,8,10,A+,2.6,Y,Yes
120002,Mechanical Engineering,3.65,870,Yes,Yes,Yes,F,0,4,C-,2.64,N,No
264426,Mechanical Engineering,3.8,950,Yes,Yes,Yes,F,8,10,A+,2.7,Y,No
189372,Mechanical Engineering,3.72,840,No,No,Yes,M,6,10,B-,2.7,Y,No
74004,Mechanical Engineering,2.4,1120,Yes,No,No,M,0,10,F,2.7,Y,Yes
277188,Mechanical Engineering,3.12,1010,Yes,Yes,No,F,0,1,W,2.7,Y,Yes
279146,Mechanical Engineering,3.12,990,Yes,No,No,F,0,1,W,2.7,Y,Yes
60672,Mechanical Engineering,3.59,1100,Yes,No,Yes,F,12,1,W,2.71,Y,Yes
67070,Mechanical Engineering,3.6,740,No,No,Yes,F,8,1,D,2.72,N,No
77736,Mechanical Engineering,3.6,700,Yes,Yes,Yes,F,7,7,C,2.75,Y,No
245512,Mechanical Engineering,3.81,880,No,No,No,M,0,6,A-,2.75,Y,No
94660,Mechanical Engineering,2.73,800,No,No,No,M,0,2,F,2.75,Y,No
78898,Mechanical Engineering,2.57,1010,Yes,Yes,No,F,0,2,F,2.75,Y,Yes
113048,Mechanical Engineering,3.64,900,Yes,Yes,Yes,F,6,1,W,2.77,N,No
88020,Mechanical Engineering,3.61,930,No,No,No,M,8,8,B,2.8,N,No
65896,Mechanical Engineering,3.59,1050,Yes,Yes,Yes,M,8,5,F,2.8,N,No
153600,Mechanical Engineering,3.68,820,Yes,Yes,Yes,F,0,1,W,2.8,N,No
134910,Mechanical Engineering,3.66,780,No,No,No,M,7,1,W,2.8,N,No
170130,Mechanical Engineering,3.71,640,No,No,No,M,0,7,W,2.8,N,No
266542,Mechanical Engineering,3.1,1130,Yes,No,No,F,8,5,A+,2.8,Y,No
163426,Mechanical Engineering,3.69,1100,Yes,Yes,Yes,M,0,9,A,2.9,N,No
123056,Mechanical Engineering,3.65,1070,Yes,Yes,No,F,11,5,A+,2.9,Y,Yes
280718,Mechanical Engineering,3.12,970,Yes,Yes,No,M,0,10,W,3,N,No
159980,Mechanical Engineering,3.69,780,No,No,Yes,M,2,4,W,3,N,No
156634,Mechanical Engineering,3.68,790,No,No,No,F,0,5,B,3,Y,Yes
139108,Mechanical Engineering,3.66,920,Yes,Yes,No,F,1,8,B-,3,Y,Yes
275928,Mechanical Engineering,3.11,720,Yes,Yes,Yes,M,0,2,C-,3,Y,Yes
260376,Mechanical Engineering,3.8,1030,Yes,Yes,No,F,0,3,W,3,Y,Yes
281106,Mechanical Engineering,3.12,1070,Yes,Yes,No,F,0,5,W,3,Y,Yes
77804,Mechanical Engineering,2.56,1130,Yes,No,No,F,0,9,W,3,Y,Yes
65248,Mechanical Engineering,3.59,840,Yes,Yes,No,F,10,5,A,3.05,N,No
89606,Mechanical Engineering,2.79,770,Yes,No,No,M,0,3,A-,3.05,N,No
243548,Mechanical Engineering,3.77,810,No,No,Yes,M,2,7,A-,3.05,N,No
73880,Mechanical Engineering,3.6,1270,Yes,Yes,Yes,M,3,5,A+,3.05,N,No
259048,Mechanical Engineering,3.79,850,Yes,Yes,No,F,0,7,B+,3.05,N,No
202598,Mechanical Engineering,3.73,950,Yes,No,No,M,0,7,B+,3.05,N,No
180478,Mechanical Engineering,3.7,840,No,No,Yes,F,0,5,I,3.05,N,No
78156,Mechanical Engineering,2.56,1180,Yes,Yes,No,F,0,7,W,3.05,N,No
152652,Mechanical Engineering,3.68,790,No,No,Yes,F,0,2,I,3.05,Y,No
77496,Mechanical Engineering,2.95,770,Yes,No,No,F,0,7,A,3.05,Y,Yes
174810,Mechanical Engineering,3.7,970,Yes,No,No,F,0,8,A,3.05,Y,Yes
76320,Mechanical Engineering,3.6,1080,Yes,Yes,No,F,12,4,A+,3.05,Y,Yes
230594,Mechanical Engineering,3.76,860,No,No,No,F,3,5,B+,3.08,Y,No
175904,Mechanical Engineering,3.7,880,No,No,No,M,7,4,B+,3.1,Y,No
153482,Mechanical Engineering,3.68,880,No,No,No,M,0,4,A-,3.1,Y,Yes
158266,Mechanical Engineering,3.68,960,Yes,No,No,M,5,7,B+,3.1,Y,Yes
110462,Mechanical Engineering,3.63,930,No,No,No,M,0,5,A+,3.1,Y,Yes
13552,Mechanical Engineering,3.89,1090,Yes,No,Yes,M,0,6,C-,3.12,Y,No
177902,Mechanical Engineering,3.7,820,Yes,Yes,Yes,F,9,5,D,3.19,N,No
253348,Mechanical Engineering,3.79,970,Yes,No,Yes,F,0,5,A+,3.2,Y,Yes
190856,Mechanical Engineering,3.72,900,Yes,Yes,No,F,0,7,B+,3.25,Y,No
75976,Mechanical Engineering,3.6,860,No,No,No,M,7,6,A+,3.26,N,No
73796,Mechanical Engineering,3.6,1080,Yes,Yes,Yes,M,6,6,A+,3.27,N,No
75942,Mechanical Engineering,3.6,1070,Yes,Yes,Yes,F,0,6,A+,3.28,Y,Yes
249630,Mechanical Engineering,3.78,890,No,No,No,M,6,8,A-,3.3,Y,No
261872,Mechanical Engineering,3.19,960,Yes,No,No,F,0,10,A+,3.33,N,No
148138,Mechanical Engineering,3.68,710,No,No,Yes,M,0,6,C-,3.38,N,No
203850,Mechanical Engineering,3.73,560,No,No,No,M,8,8,C,3.4,N,No
224588,Mechanical Engineering,3.75,1100,Yes,No,Yes,M,3,10,A,3.45,Y,Yes
275916,Mechanical Engineering,3.81,970,Yes,Yes,No,M,0,6,A+,3.5,Y,Yes
110096,Mechanical Engineering,3.63,880,Yes,Yes,Yes,F,6,6,A+,3.5,Y,Yes
247726,Mechanical Engineering,3.78,970,Yes,No,Yes,M,8,6,A+,3.5,Y,Yes
153630,Mechanical Engineering,3.68,1120,Yes,No,Yes,M,0,6,A+,3.54,Y,Yes
81432,Mechanical Engineering,2.8,1060,Yes,Yes,No,M,0,2,A,3.6,Y,No
168496,Mechanical Engineering,3.7,1180,Yes,Yes,No,F,10,6,A+,3.6,Y,Yes
158684,Mechanical Engineering,2.9,810,Yes,Yes,Yes,F,6,7,C,3.65,Y,Yes
163854,Mechanical Engineering,2.91,1050,Yes,No,No,M,10,7,C,3.65,Y,Yes
66660,Mechanical Engineering,3.6,1140,Yes,No,Yes,F,6,3,W,4,Y,Yes
77608,Political Science,3.6,730,No,No,Yes,M,10,3,D+,1.21,N,No
78188,Political Science,3.6,1020,Yes,No,No,F,12,3,F,1.5,N,No
83916,Political Science,3.61,1050,Yes,Yes,Yes,M,10,8,A+,1.77,Y,Yes
242424,Political Science,3.77,860,Yes,Yes,No,M,0,8,C,1.89,Y,No
283168,Political Science,3.81,1050,Yes,Yes,No,F,0,3,A+,1.9,N,No
272806,Political Science,3.8,1190,Yes,Yes,No,M,9,3,A+,1.9,N,No
155342,Political Science,2.9,860,Yes,Yes,No,F,0,8,D-,1.9,N,No
130028,Political Science,3.66,930,Yes,No,Yes,F,0,1,D+,1.9,N,No
284248,Political Science,3.13,960,Yes,Yes,Yes,F,0,3,F,1.9,N,No
130734,Political Science,3.66,680,Yes,No,Yes,F,10,5,C-,1.9,Y,Yes
68772,Political Science,3.6,950,Yes,Yes,No,M,0,2,F,2,N,No
62634,Political Science,3.59,1080,Yes,No,Yes,F,0,3,D+,2,Y,Yes
279576,Political Science,3.12,880,Yes,Yes,No,M,0,5,W,2,Y,Yes
73200,Political Science,3.6,1050,Yes,No,Yes,M,0,6,C,2,Y,Yes
168950,Political Science,3.7,1110,Yes,Yes,No,F,10,7,C-,2,Y,Yes
269782,Political Science,3.8,1140,Yes,No,No,F,10,7,C-,2,Y,Yes
262098,Political Science,3.8,850,Yes,Yes,No,M,0,3,W,2,Y,Yes
63342,Political Science,3.59,1050,Yes,Yes,Yes,F,0,3,C-,2.1,Y,No
67826,Political Science,3.6,920,Yes,No,Yes,F,4,8,A+,2.1,Y,Yes
161466,Political Science,3.69,890,No,No,No,F,2,8,C,2.12,Y,No
170148,Political Science,3.7,810,Yes,Yes,Yes,M,0,8,C,2.12,Y,Yes
157630,Political Science,2.9,1050,Yes,Yes,Yes,M,0,4,I,2.12,Y,Yes
148246,Political Science,3.68,930,Yes,Yes,No,F,0,8,A,2.15,Y,No
209154,Political Science,3.74,950,Yes,No,Yes,M,0,8,A+,2.15,Y,No
266006,Political Science,3.8,960,Yes,No,No,M,2,6,A,2.25,Y,Yes
71570,Political Science,3.6,1280,Yes,Yes,Yes,F,10,8,A+,2.25,Y,No
67414,Political Science,3.6,850,Yes,Yes,No,M,4,8,C,2.25,Y,No
279226,Political Science,3.12,1120,Yes,Yes,Yes,F,6,9,A+,2.25,Y,No
62380,Political Science,3.59,900,No,No,Yes,F,15,9,B,2.25,Y,No
69180,Political Science,3.6,850,Yes,Yes,Yes,F,8,9,C+,2.25,Y,No
284316,Political Science,3.13,1120,Yes,Yes,Yes,M,0,5,C,2.25,Y,Yes
69546,Political Science,3.6,890,Yes,Yes,No,F,6,9,C+,2.25,Y,Yes
281816,Political Science,3.81,800,Yes,Yes,Yes,M,8,5,D,2.25,Y,Yes
158870,Political Science,2.9,1110,Yes,Yes,Yes,M,6,3,D,2.25,Y,Yes
285164,Political Science,3.13,1260,Yes,Yes,Yes,M,0,3,D,2.25,Y,Yes
160316,Political Science,3.69,860,Yes,Yes,No,F,11,4,D-,2.3,N,No
161672,Political Science,3.69,740,No,No,Yes,F,16,9,D-,2.3,N,No
157674,Political Science,3.68,1240,Yes,Yes,Yes,F,0,3,D,2.3,Y,Yes
77752,Political Science,3.6,730,Yes,Yes,Yes,F,0,6,D+,2.3,Y,Yes
267308,Political Science,3.8,1120,Yes,Yes,Yes,M,8,9,A+,2.33,Y,Yes
281084,Political Science,3.81,950,Yes,No,No,M,10,7,A,2.5,N,No
75076,Political Science,3.6,1190,Yes,Yes,No,M,10,9,A+,2.5,Y,No
264180,Political Science,3.1,920,Yes,No,Yes,F,0,9,B+,2.5,Y,No
161558,Political Science,3.69,780,Yes,Yes,No,F,8,9,W,2.5,Y,Yes
75396,Political Science,3.6,870,No,No,No,M,0,4,F,2.58,N,No
70552,Political Science,3.6,1150,Yes,Yes,Yes,F,0,4,C-,2.6,N,No
74508,Political Science,3.6,830,Yes,Yes,No,M,6,4,D-,2.6,N,No
119368,Political Science,3.65,930,Yes,No,Yes,F,0,4,A+,2.6,Y,No
74040,Political Science,3.6,900,Yes,Yes,Yes,F,6,10,A+,2.6,Y,No
72978,Political Science,3.6,1070,Yes,Yes,Yes,F,11,10,A+,2.6,Y,Yes
101628,Political Science,3.63,850,Yes,Yes,No,F,12,10,B-,2.6,Y,Yes
273494,Political Science,3.11,1070,Yes,Yes,No,M,0,6,W,2.7,N,No
71692,Political Science,3.6,1030,Yes,Yes,No,F,4,6,A,2.7,Y,No
140208,Political Science,2.85,930,No,No,No,M,0,4,C+,2.74,N,No
263428,Political Science,3.1,930,Yes,Yes,No,F,0,2,F,2.75,Y,No
66584,Political Science,2.46,930,Yes,Yes,No,F,0,1,I,2.8,N,No
264952,Political Science,3.8,1080,Yes,Yes,Yes,F,7,1,W,2.9,N,No
282076,Political Science,3.81,1040,Yes,No,Yes,M,1,5,A,2.9,Y,Yes
239820,Political Science,3.77,780,Yes,Yes,No,F,0,1,D-,2.9,Y,Yes
275354,Political Science,3.81,1100,Yes,No,Yes,F,6,1,W,2.9,Y,Yes
177932,Political Science,3.7,950,Yes,Yes,Yes,F,6,5,A+,2.95,N,No
281428,Political Science,3.12,1100,Yes,Yes,No,M,0,2,F,3,Y,Yes
277698,Political Science,3.12,1280,Yes,Yes,No,F,0,5,W,3,Y,Yes
73244,Political Science,3.6,1060,Yes,No,No,F,0,9,A,3.05,N,No
74532,Political Science,3.6,920,Yes,Yes,No,F,12,5,A+,3.05,N,No
229448,Political Science,3.76,760,Yes,Yes,No,F,0,7,B+,3.05,N,No
28026,Political Science,3.59,1050,Yes,Yes,No,M,10,3,C+,3.05,N,No
152648,Political Science,3.68,1020,Yes,No,No,F,0,7,A,3.05,Y,No
145996,Political Science,3.68,1030,Yes,Yes,Yes,M,0,2,I,3.05,Y,No
72990,Political Science,3.6,970,Yes,Yes,No,F,10,2,I,3.05,Y,Yes
261506,Political Science,3.8,1140,Yes,No,Yes,M,14,6,A+,3.08,Y,Yes
137858,Political Science,3.66,960,Yes,No,No,F,5,6,A,3.1,Y,No
174328,Political Science,3.7,1070,Yes,Yes,Yes,M,0,2,A+,3.1,Y,Yes
279342,Political Science,3.81,940,Yes,No,No,M,10,2,I,3.1,Y,Yes
114918,Political Science,3.65,810,Yes,Yes,No,F,0,2,F,3.18,N,No
192140,Political Science,3.72,1050,Yes,Yes,Yes,F,0,5,A+,3.2,N,No
197774,Political Science,3.72,1040,Yes,No,Yes,F,0,5,A+,3.2,Y,Yes
175842,Political Science,3.7,790,No,No,Yes,F,0,6,D+,3.21,N,No
73564,Political Science,3.6,920,Yes,Yes,No,M,1,6,A+,3.28,Y,Yes
142372,Political Science,3.66,860,No,No,No,F,3,6,B+,3.3,N,No
171108,Political Science,3.7,1000,Yes,Yes,Yes,F,10,6,A,3.45,Y,Yes
172796,Political Science,3.05,1080,Yes,No,No,M,0,5,A-,3.45,Y,Yes
211774,Political Science,3.75,1000,Yes,Yes,Yes,F,14,6,A+,3.45,Y,Yes
239870,Political Science,3.05,910,No,No,Yes,F,6,6,I,3.46,Y,Yes
239886,Political Science,3.77,1000,Yes,No,No,F,4,6,A+,3.5,Y,Yes
239556,Political Science,3.77,920,No,No,No,M,10,7,A-,3.6,N,No
250286,Political Science,3.78,1060,Yes,Yes,Yes,M,16,6,A+,3.6,N,No
175906,Political Science,3.7,860,No,No,No,F,6,6,A,3.6,Y,No
270848,Political Science,3.8,940,No,No,No,F,2,8,B+,3.65,N,No
67152,Political Science,3.6,680,Yes,Yes,Yes,F,8,7,B,3.8,N,No
66482,Political Science,3.6,850,Yes,Yes,No,F,0,2,A,3.8,Y,Yes
201448,Political Science,3.73,970,Yes,No,No,F,0,7,A,3.93,Y,Yes
74542,Psychology,3.6,1030,Yes,Yes,Yes,M,6,3,A+,1,N,No
158672,Psychology,2.9,1020,Yes,Yes,Yes,F,8,8,C,1.1,N,No
73610,Psychology,2.4,830,No,No,No,M,0,4,D,1.1,N,No
78352,Psychology,2.47,1050,Yes,Yes,No,M,10,5,D,1.1,N,No
229378,Psychology,3.76,980,Yes,Yes,No,F,0,2,F,1.25,N,No
78428,Psychology,2.47,990,Yes,No,Yes,F,6,6,D,1.44,N,No
270172,Psychology,3.8,1010,Yes,No,Yes,F,6,7,A,1.55,N,No
282806,Psychology,3.12,920,No,No,No,F,8,8,A+,1.64,N,No
280048,Psychology,3.12,1090,Yes,No,No,F,0,8,A+,1.65,N,No
85640,Psychology,2.55,1210,Yes,Yes,Yes,F,7,7,D,1.65,N,No
63812,Psychology,3.59,920,Yes,Yes,Yes,M,10,9,A-,1.67,N,No
63052,Psychology,3.59,1080,Yes,Yes,No,M,8,8,B,1.67,N,No
130660,Psychology,3.66,910,Yes,No,No,M,0,2,F,1.7,N,No
78248,Psychology,3.6,1040,Yes,Yes,Yes,F,10,8,A+,1.74,Y,No
75412,Psychology,3.6,1050,Yes,Yes,No,F,11,8,A+,1.74,Y,Yes
94028,Psychology,2.63,860,No,No,Yes,M,8,6,D,1.75,N,No
97598,Psychology,2.65,1140,Yes,Yes,No,F,16,6,D,1.75,N,No
69190,Psychology,3.6,980,Yes,Yes,No,F,11,3,F,1.75,Y,No
159792,Psychology,3.69,1230,Yes,Yes,No,F,8,3,A+,1.77,N,No
248262,Psychology,3.78,890,No,No,Yes,M,8,3,F,1.8,Y,Yes
166352,Psychology,3.7,920,Yes,Yes,No,F,8,8,A+,1.83,N,No
174218,Psychology,3.7,900,No,No,Yes,F,0,8,A+,1.83,Y,No
64522,Psychology,3.59,870,No,No,Yes,M,0,3,D,1.83,Y,Yes
116274,Psychology,3.65,970,Yes,No,Yes,F,0,3,D,1.83,Y,Yes
170558,Psychology,3.7,920,Yes,Yes,Yes,F,8,8,A+,1.84,Y,No
186800,Psychology,3.72,1180,Yes,Yes,No,M,10,8,A+,1.85,N,No
178476,Psychology,3.7,1130,Yes,Yes,Yes,F,0,3,D,1.85,Y,Yes
235738,Psychology,3.77,820,No,No,No,F,10,6,A,1.89,N,No
179006,Psychology,3.7,880,No,No,Yes,F,0,8,D+,1.9,N,No
230928,Psychology,3.76,550,No,No,No,M,3,8,I,1.9,N,No
217392,Psychology,3.75,550,No,No,No,M,2,9,I,1.9,N,No
144070,Psychology,3.67,830,Yes,No,No,M,0,4,D+,2,N,No
67750,Psychology,3.6,890,No,No,No,M,0,5,F,2,N,No
183294,Psychology,3.71,810,No,No,Yes,F,8,7,C-,2,Y,Yes
171120,Psychology,3.7,1130,Yes,Yes,Yes,M,10,7,C-,2,Y,Yes
165830,Psychology,3.7,740,Yes,Yes,Yes,M,0,7,D-,2,Y,Yes
108672,Psychology,3.63,1010,Yes,No,No,M,0,7,F,2,Y,Yes
190444,Psychology,3.72,1110,Yes,Yes,Yes,M,0,6,C,2,Y,Yes
172048,Psychology,3.7,1060,Yes,Yes,Yes,M,6,7,C-,2,Y,Yes
283032,Psychology,3.12,1110,Yes,Yes,Yes,M,6,7,C-,2,Y,Yes
78050,Psychology,3.6,1010,Yes,Yes,No,F,0,2,F,2,Y,Yes
61608,Psychology,3.59,1040,Yes,Yes,No,M,0,2,F,2,Y,Yes
244470,Psychology,3.77,1250,Yes,Yes,Yes,F,0,8,I,2,Y,Yes
283090,Psychology,3.12,1080,Yes,Yes,No,M,0,4,W,2,Y,Yes
282836,Psychology,3.12,1080,Yes,Yes,No,M,0,7,W,2,Y,Yes
76428,Psychology,2.55,1000,Yes,Yes,No,M,0,8,W,2,Y,Yes
67484,Psychology,3.6,790,Yes,Yes,No,F,0,3,F,2.1,Y,No
126464,Psychology,3.65,880,Yes,Yes,No,F,0,7,A,2.1,Y,Yes
177702,Psychology,3.7,1100,Yes,Yes,Yes,F,4,3,A+,2.1,Y,Yes
156754,Psychology,3.68,1170,Yes,Yes,No,F,4,6,A+,2.1,Y,Yes
76752,Psychology,3.6,930,Yes,No,No,M,0,8,A+,2.1,Y,Yes
74780,Psychology,3.6,1020,Yes,Yes,Yes,F,8,8,A+,2.1,Y,Yes
68650,Psychology,3.6,870,No,No,Yes,F,0,8,C,2.1,Y,Yes
258696,Psychology,3.79,1230,Yes,Yes,Yes,F,0,3,I,2.1,Y,Yes
154804,Psychology,3.68,790,Yes,Yes,No,F,0,8,C,2.11,Y,No
121228,Psychology,3.65,1000,Yes,No,No,F,0,5,B+,2.12,Y,No
174540,Psychology,3.7,870,Yes,Yes,Yes,M,2,8,C,2.12,Y,No
147934,Psychology,3.68,940,Yes,Yes,No,M,0,8,A+,2.12,Y,Yes
148926,Psychology,3.68,940,Yes,Yes,No,F,0,8,A+,2.12,Y,Yes
165642,Psychology,2.91,780,Yes,Yes,No,F,7,4,C,2.12,Y,Yes
211434,Psychology,3.75,930,Yes,No,Yes,M,0,8,A+,2.15,Y,No
220010,Psychology,3.75,940,Yes,Yes,No,M,2,8,A+,2.15,Y,No
229502,Psychology,3.76,1140,Yes,No,No,F,8,8,A+,2.15,Y,No
172788,Psychology,3.05,880,Yes,No,Yes,F,0,7,B-,2.17,Y,No
279714,Psychology,3.81,1020,Yes,No,No,F,0,8,A+,2.2,N,No
195094,Psychology,3.72,580,No,No,Yes,F,3,7,B,2.2,N,No
64556,Psychology,3.59,850,No,No,Yes,M,0,3,C-,2.25,Y,Yes
67610,Psychology,3.6,920,No,No,Yes,M,0,3,C-,2.25,Y,Yes
74522,Psychology,3.6,870,Yes,Yes,No,F,4,5,D,2.25,Y,Yes
67090,Psychology,3.6,740,Yes,Yes,Yes,M,6,5,D,2.25,Y,Yes
34370,Psychology,3.59,960,Yes,No,No,M,0,4,D+,2.25,Y,Yes
133960,Psychology,3.66,910,No,No,Yes,M,0,5,C-,2.25,Y,Yes
108916,Psychology,3.63,850,No,No,No,M,0,7,C-,2.25,N,No
105256,Psychology,3.63,1160,Yes,Yes,Yes,F,10,7,C-,2.25,N,No
78104,Psychology,2.46,1110,Yes,No,Yes,F,0,1,D,2.25,Y,Yes
95804,Psychology,2.64,1200,Yes,Yes,Yes,M,0,1,D,2.25,Y,Yes
75616,Psychology,3.6,950,No,No,Yes,M,0,5,D+,2.25,Y,Yes
60978,Psychology,3.59,1020,Yes,Yes,Yes,M,6,4,A-,2.25,Y,No
95392,Psychology,3.62,970,Yes,Yes,Yes,F,8,8,A+,2.25,Y,No
121144,Psychology,3.65,1060,Yes,Yes,Yes,F,7,4,A+,2.25,Y,No
116244,Psychology,3.65,1120,Yes,Yes,No,F,0,4,A+,2.25,Y,No
96218,Psychology,3.62,1140,Yes,Yes,No,F,7,4,A+,2.25,Y,No
60920,Psychology,3.59,1280,Yes,Yes,No,M,8,4,A+,2.25,Y,No
75120,Psychology,3.6,1180,Yes,Yes,No,M,9,9,A+,2.25,Y,No
267548,Psychology,3.1,860,No,No,Yes,M,12,9,C+,2.25,Y,No
67530,Psychology,3.6,1120,Yes,No,No,F,8,4,A+,2.25,Y,Yes
273146,Psychology,3.11,1270,Yes,Yes,No,F,14,9,A+,2.25,Y,Yes
285282,Psychology,3.13,1110,Yes,Yes,Yes,F,0,5,C,2.25,Y,Yes
65146,Psychology,3.59,1110,Yes,No,No,M,12,9,C-,2.25,Y,Yes
73402,Psychology,2.4,1140,Yes,Yes,Yes,F,0,1,D,2.25,Y,Yes
170814,Psychology,2.94,1150,Yes,Yes,No,M,6,3,D,2.25,Y,Yes
120666,Psychology,3.65,820,Yes,Yes,No,F,0,4,D-,2.25,Y,Yes
178166,Psychology,2.95,950,Yes,Yes,Yes,F,6,2,D+,2.25,Y,Yes
153806,Psychology,3.68,920,No,No,Yes,M,0,4,A+,2.29,Y,No
165254,Psychology,3.69,1200,Yes,Yes,No,M,8,4,A+,2.3,Y,Yes
279108,Psychology,3.81,850,Yes,Yes,Yes,F,0,2,D,2.3,Y,Yes
67278,Psychology,3.6,790,Yes,Yes,Yes,F,0,6,D+,2.3,Y,Yes
273300,Psychology,3.8,760,Yes,Yes,No,F,12,9,I,2.33,N,No
165692,Psychology,3.7,870,No,No,Yes,F,0,4,D+,2.35,N,No
64126,Psychology,3.59,1030,Yes,Yes,No,F,0,9,D+,2.4,N,No
186110,Psychology,3.72,1060,Yes,Yes,No,M,0,9,D+,2.4,N,No
89462,Psychology,2.59,1250,Yes,Yes,No,F,7,3,D,2.5,N,No
101878,Psychology,2.67,1080,Yes,No,No,F,8,4,D,2.5,N,No
61010,Psychology,3.59,1260,Yes,Yes,No,F,0,2,F,2.5,N,No
237220,Psychology,3.77,940,Yes,Yes,No,F,2,7,A-,2.5,Y,No
279218,Psychology,3.81,950,Yes,No,No,M,4,7,A-,2.5,Y,No
77148,Psychology,3.6,910,Yes,No,Yes,M,10,9,A+,2.5,Y,No
193990,Psychology,3.72,1100,Yes,Yes,Yes,M,0,9,D,2.5,Y,No
74434,Psychology,3.6,880,No,No,Yes,M,14,9,C+,2.5,Y,Yes
279798,Psychology,3.12,930,Yes,Yes,No,F,0,2,F,2.5,Y,Yes
141036,Psychology,2.85,1220,Yes,Yes,Yes,F,6,10,A+,2.55,Y,No
116916,Psychology,3.65,650,Yes,No,No,M,6,5,D,2.55,Y,No
61274,Psychology,3.59,1130,Yes,Yes,No,F,0,10,A+,2.6,N,No
174488,Psychology,3.7,690,Yes,Yes,No,M,7,10,B-,2.6,N,No
68528,Psychology,3.6,830,No,No,Yes,M,12,10,B-,2.6,N,No
99246,Psychology,3.62,930,Yes,Yes,Yes,F,10,10,A+,2.6,Y,No
163684,Psychology,3.69,1060,Yes,Yes,No,F,11,10,A+,2.6,Y,No
277056,Psychology,3.12,990,Yes,No,Yes,F,9,10,A+,2.6,Y,Yes
276730,Psychology,3.12,1030,Yes,Yes,No,M,0,10,A+,2.6,Y,Yes
280974,Psychology,3.12,1050,Yes,Yes,Yes,M,0,10,A+,2.6,Y,Yes
64344,Psychology,3.59,1060,Yes,Yes,No,M,9,10,A+,2.6,Y,Yes
248288,Psychology,3.78,1140,Yes,No,Yes,F,9,10,A+,2.68,Y,Yes
264590,Psychology,3.8,880,Yes,Yes,Yes,M,8,10,B-,2.69,N,No
69432,Psychology,2.33,1120,Yes,No,No,F,0,10,F,2.7,N,No
